unidade;setor;ano;mes;exames_img;exame_img_por_paciente;exames_lab;exame_lab_por_paciente
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;2025;11;78;2,0526315789473686;798;21,0
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA A;2025;11;20;4,0;267;53,4
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA C;2025;11;18;1,3846153846153846;127;9,76923076923077
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA B;2025;11;0;;21;
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA C;2025;11;19;2,375;320;40,0
HRJP;UTI - ADULTO;2025;11;289;13,761904761904763;3072;146,28571428571428
HRJP;UTI - NEONATAL I;2025;11;61;5,545454545454546;454;41,27272727272727
HRJP;UTI - NEONATAL II;2025;11;3;;26;
HRJP;UTI - PEDIÁTRICO;2025;11;198;15,23076923076923;2025;155,76923076923077
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2025;12;154;0,9625;1182;7,3875
HRJP;AMBULATÓRIO ESPECIALIDADES MEDICAS;2025;12;0;;2;
HRJP;CASA DA GESTANTE BEBÊ E PUÉRPERA;2025;12;3;;0;
HRJP;HRJP - LOCAL NASCIMENTO - RN;2025;12;1;;6;
HRJP;SRPA - BC;2025;12;1;;1;
HRJP;ULTRASSONOGRAFIA;2025;12;1;;0;
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025;12;42;2,210526315789474;434;22,842105263157894
HRJP;UNIDADE DE URGÊNCIA - MATERNIDADE;2025;12;35;;265;
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2025;12;6;0,6;117;11,7
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025;12;11;0,7857142857142857;251;17,928571428571427
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025;12;12;1,0909090909090908;195;17,727272727272727
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025;12;70;3,0434782608695654;835;36,30434782608695
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA B;2025;12;80;1,6666666666666667;796;16,583333333333332
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA C;2025;12;18;1,2857142857142858;304;21,714285714285715
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PEDIÁTRICA;2025;12;80;4,705882352941177;1108;65,17647058823529
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA A;2025;12;3;3,0;214;214,0
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA PSIQUIÁTRICA ALA C;2025;12;1;0,3333333333333333;91;30,333333333333332
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA B;2025;12;5;1,0;108;21,6
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA TISIOLÓGICA ALA C;2025;12;3;1,5;151;75,5
HRJP;UTI - ADULTO;2025;12;257;10,708333333333334;2856;119,0
HRJP;UTI - NEONATAL I;2025;12;67;6,090909090909091;452;41,09090909090909
HRJP;UTI - PEDIÁTRICO;2025;12;166;7,545454545454546;1959;89,04545454545455
IRS;ALA B;2023;6;0;0,0;1;1,0
IRS;AMBULATORIO - PSIQUIATRIA;2023;6;0;;1;
IRS;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA ATENDIMENTO DE URGÊNCIA;2023;6;1;;423;
IRS;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;2023;6;5;0,0847457627118644;482;8,169491525423728
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;6;4;1,0;293;73,25
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2023;6;3;0,6;189;37,8
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;6;5;0,45454545454545453;417;37,90909090909091
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2023;6;3;3,0;221;221,0
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA F;2023;6;1;;12;
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2023;6;6;;195;
IRS;ALA A;2023;8;0;0,0;262;43,666666666666664
IRS;ALA B;2023;8;0;0,0;281;140,5
IRS;ALA C;2023;8;1;0,1111111111111111;342;38,0
IRS;ALA E;2023;8;1;0,2;256;51,2
IRS;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA ATENDIMENTO DE URGÊNCIA;2023;8;0;;23;
IRS;UNIDADE DE URGÊNCIA - CLINICA PSIQUIÁTRICA SALA DE OBSERVAÇAO;2023;8;1;1,0;1;1,0
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;8;0;;1;
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;8;1;;30;
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA E;2023;8;0;;5;
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA UNIDADE DE TRATAMENTO CLÍNICO;2023;8;0;;5;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2023;8;0;;30;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2023;8;0;0,0;304;4,606060606060606
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2023;8;0;0,0;131;65,5
IRS;ALA A;2023;9;0;0,0;296;59,2
IRS;ALA B;2023;9;0;0,0;202;202,0
IRS;ALA C;2023;9;0;0,0;407;67,83333333333333
IRS;ALA E;2023;9;0;0,0;211;105,5
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2023;9;0;;53;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2023;9;0;0,0;422;6,205882352941177
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2023;9;0;;137;
IRS;ALA A;2023;10;0;0,0;374;46,75
IRS;ALA B;2023;10;0;0,0;322;46,0
IRS;ALA C;2023;10;0;0,0;356;50,857142857142854
IRS;ALA E;2023;10;1;0,14285714285714285;349;49,857142857142854
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2023;10;0;;19;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2023;10;0;0,0;328;3,9047619047619047
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2023;10;0;0,0;140;70,0
IRS;ALA A;2023;11;0;0,0;380;380,0
IRS;ALA B;2023;11;0;0,0;320;40,0
IRS;ALA C;2023;11;0;0,0;480;120,0
IRS;ALA E;2023;11;0;0,0;207;41,4
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2023;11;0;;7;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2023;11;0;0,0;265;3,6301369863013697
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2023;11;1;1,0;185;185,0
IRS;ALA A;2023;12;0;0,0;263;263,0
IRS;ALA B;2023;12;0;0,0;107;35,666666666666664
IRS;ALA C;2023;12;0;0,0;375;53,57142857142857
IRS;ALA E;2023;12;0;0,0;197;98,5
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2023;12;0;;34;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2023;12;0;0,0;294;4,454545454545454
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2023;12;0;0,0;108;54,0
IRS;ALA A;2024;1;0;0,0;477;119,25
IRS;ALA B;2024;1;0;0,0;364;36,4
IRS;ALA C;2024;1;0;0,0;152;50,666666666666664
IRS;ALA D;2024;1;0;0,0;132;132,0
IRS;ALA E;2024;1;0;0,0;455;227,5
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;1;0;;1;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024;1;0;0,0;395;4,9375
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2024;1;0;0,0;51;51,0
IRS;ALA A;2024;2;0;0,0;224;56,0
IRS;ALA B;2024;2;0;0,0;376;62,666666666666664
IRS;ALA C;2024;2;0;0,0;426;213,0
IRS;ALA E;2024;2;0;0,0;258;129,0
IRS;ALA F;2024;2;0;0,0;75;75,0
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;2;0;;1;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024;2;0;0,0;307;4,951612903225806
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2024;2;0;;194;
IRS;ALA A;2024;3;0;0,0;272;68,0
IRS;ALA B;2024;3;0;0,0;250;41,666666666666664
IRS;ALA C;2024;3;0;0,0;445;148,33333333333334
IRS;ALA E;2024;3;0;0,0;149;74,5
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;3;0;;30;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024;3;0;0,0;438;6,7384615384615385
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2024;3;0;0,0;145;145,0
IRS;ALA A;2024;4;0;0,0;136;68,0
IRS;ALA B;2024;4;0;0,0;70;70,0
IRS;ALA C;2024;4;0;0,0;249;249,0
IRS;ALA E;2024;4;0;;96;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;4;0;;93;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024;4;0;0,0;171;2,111111111111111
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2024;4;0;;134;
IRS;ALA A;2024;5;0;0,0;247;247,0
IRS;ALA B;2024;5;0;;198;
IRS;ALA C;2024;5;0;0,0;376;376,0
IRS;ALA E;2024;5;0;0,0;305;305,0
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;5;0;;47;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024;5;0;0,0;341;4,802816901408451
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2024;5;0;;166;
IRS;ALA A;2024;6;1;1,0;254;254,0
IRS;ALA B;2024;6;0;0,0;201;201,0
IRS;ALA C;2024;6;0;0,0;428;428,0
IRS;ALA E;2024;6;1;1,0;318;318,0
IRS;ALA F;2024;6;0;;27;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;6;0;;19;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024;6;0;0,0;502;6,3544303797468356
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2024;6;2;;150;
IRS;ALA A;2024;7;0;;294;
IRS;ALA B;2024;7;0;;181;
IRS;ALA C;2024;7;0;;273;
IRS;ALA E;2024;7;0;;464;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;7;0;;26;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024;7;0;0,0;355;4,493670886075949
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2024;7;0;;116;
IRS;ALA A;2024;8;0;0,0;267;267,0
IRS;ALA B;2024;8;0;0,0;151;151,0
IRS;ALA C;2024;8;0;0,0;351;87,75
IRS;ALA E;2024;8;0;;274;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;8;0;;40;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024;8;0;0,0;407;5,985294117647059
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2024;8;0;0,0;209;209,0
IRS;ALA A;2024;9;0;;198;
IRS;ALA B;2024;9;0;0,0;167;167,0
IRS;ALA C;2024;9;0;0,0;234;117,0
IRS;ALA E;2024;9;0;;99;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024;9;0;0,0;323;5,872727272727273
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2024;9;0;;138;
IRS;ALA A;2024;10;0;0,0;309;154,5
IRS;ALA B;2024;10;0;0,0;286;95,33333333333333
IRS;ALA C;2024;10;0;0,0;305;152,5
IRS;ALA D;2024;10;0;;145;
IRS;ALA E;2024;10;0;;41;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;10;0;;6;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024;10;1;0,01282051282051282;439;5,628205128205129
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2024;10;0;;77;
IRS;ALA A;2024;11;0;0,0;316;316,0
IRS;ALA B;2024;11;0;;174;
IRS;ALA C;2024;11;0;0,0;346;346,0
IRS;ALA D;2024;11;0;;173;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024;11;0;0,0;143;2,3833333333333333
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2024;11;0;;112;
IRS;ALA A;2024;12;0;0,0;256;256,0
IRS;ALA B;2024;12;0;;152;
IRS;ALA C;2024;12;0;;304;
IRS;ALA D;2024;12;0;;157;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2024;12;0;0,0;306;5,275862068965517
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2024;12;0;;119;
IRS;ALA A;2025;1;0;;249;
IRS;ALA B;2025;1;0;;111;
IRS;ALA C;2025;1;0;0,0;242;80,66666666666667
IRS;ALA D;2025;1;0;;246;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025;1;0;0,0;138;1,7037037037037037
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2025;1;0;;135;
IRS;ALA A;2025;2;0;;121;
IRS;ALA B;2025;2;0;;99;
IRS;ALA C;2025;2;0;0,0;137;137,0
IRS;ALA D;2025;2;1;;81;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;2;0;;1;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025;2;0;0,0;102;1,8214285714285714
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2025;2;0;;13;
IRS;ALA A;2025;3;0;0,0;269;89,66666666666667
IRS;ALA B;2025;3;0;0,0;202;202,0
IRS;ALA C;2025;3;0;0,0;326;108,66666666666667
IRS;ALA D;2025;3;0;0,0;315;315,0
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;3;0;;11;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025;3;0;0,0;605;7,9605263157894735
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2025;3;0;;54;
IRS;ALA A;2025;4;0;0,0;317;63,4
IRS;ALA B;2025;4;0;0,0;197;98,5
IRS;ALA C;2025;4;0;0,0;501;125,25
IRS;ALA D;2025;4;0;0,0;272;136,0
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;4;0;;5;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025;4;0;0,0;310;4,696969696969697
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2025;4;0;0,0;198;99,0
IRS;ALA A;2025;5;0;0,0;331;165,5
IRS;ALA B;2025;5;0;;270;
IRS;ALA C;2025;5;1;1,0;410;410,0
IRS;ALA D;2025;5;0;0,0;212;70,66666666666667
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025;5;0;0,0;343;4,9
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2025;5;1;;111;
IRS;ALA A;2025;6;0;;345;
IRS;ALA B;2025;6;0;0,0;363;181,5
IRS;ALA C;2025;6;0;;368;
IRS;ALA D;2025;6;0;;246;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;6;0;;79;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025;6;0;0,0;328;3,9518072289156625
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2025;6;0;;130;
IRS;ALA A;2025;7;0;0,0;234;117,0
IRS;ALA B;2025;7;0;;218;
IRS;ALA C;2025;7;0;;351;
IRS;ALA D;2025;7;0;;267;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025;7;0;0,0;477;6,534246575342466
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2025;7;0;;194;
IRS;ALA A;2025;8;0;;321;
IRS;ALA B;2025;8;0;;349;
IRS;ALA C;2025;8;0;0,0;321;160,5
IRS;ALA D;2025;8;0;;181;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025;8;0;0,0;531;7,375
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2025;8;0;;124;
IRS;ALA A;2025;9;0;;257;
IRS;ALA B;2025;9;0;;245;
IRS;ALA C;2025;9;0;;253;
IRS;ALA D;2025;9;0;0,0;293;293,0
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025;9;1;0,013513513513513514;490;6,621621621621622
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2025;9;0;0,0;113;113,0
IRS;ALA A;2025;10;0;0,0;313;313,0
IRS;ALA B;2025;10;0;0,0;345;345,0
IRS;ALA C;2025;10;0;0,0;385;192,5
IRS;ALA D;2025;10;0;;320;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;10;0;;49;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025;10;0;0,0;696;7,648351648351649
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2025;10;0;;91;
IRS;ALA A;2025;11;0;;266;
IRS;ALA B;2025;11;0;0,0;419;419,0
IRS;ALA C;2025;11;0;;400;
IRS;ALA D;2025;11;0;;227;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025;11;0;0,0;469;7,2153846153846155
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2025;11;3;;176;
IRS;ALA A;2025;12;0;;328;
IRS;ALA B;2025;12;0;0,0;165;165,0
IRS;ALA C;2025;12;0;;240;
IRS;ALA D;2025;12;0;;326;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;12;0;;28;
IRS;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;2025;12;0;0,0;346;5,164179104477612
IRS;UTC - UNIDADE DE TRATAMENTO CLÍNICO;2025;12;2;;173;
MOV;ALOJAMENTO CONJUNTO;2023;4;80;1,2121212121212122;967;14,651515151515152
MOV;CASA DA GESTANTE BEBÊ E PUÉRPERA;2023;4;11;;22;
MOV;CLINICA CIRÚRGICA;2023;4;70;2,0588235294117645;455;13,382352941176471
MOV;LABORATÓRIO ANALISES CLINICAS;2023;4;0;;2;
MOV;MOV - LOCAL NASCIMENTO - RN;2023;4;0;;10;
MOV;PRÉ-PARTO;2023;4;10;0,04291845493562232;782;3,356223175965665
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2023;4;1;1,0;4;4,0
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2023;4;5;;46;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2023;4;17;2,4285714285714284;143;20,428571428571427
MOV;UNIDADE INTEMEDIARIA NEONATAL;2023;4;10;10,0;85;85,0
MOV;UNIDADE INTERNAÇÃO - ALTO RISCO OBSTETRICO;2023;4;8;1,3333333333333333;202;33,666666666666664
MOV;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;4;2;0,25;43;5,375
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2023;4;57;1,2666666666666666;995;22,11111111111111
MOV;UNIDADE URGENCIA/EMERGENCIA;2023;4;10;;170;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2023;4;32;;709;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2023;4;1;0,01282051282051282;55;0,7051282051282052
MOV;UTI - ADULTO;2023;4;115;4,423076923076923;2111;81,1923076923077
MOV;UTI - NEONATAL;2023;4;124;5,636363636363637;510;23,181818181818183
MOV;ALOJAMENTO CONJUNTO;2023;5;84;1,3125;861;13,453125
MOV;CASA DA GESTANTE BEBÊ E PUÉRPERA;2023;5;1;;18;
MOV;CLINICA CIRÚRGICA;2023;5;78;2,2941176470588234;650;19,11764705882353
MOV;MOV - LOCAL NASCIMENTO - RN;2023;5;3;;37;
MOV;PRÉ-PARTO;2023;5;25;0,20833333333333334;597;4,975
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2023;5;0;0,0;3;0,16666666666666666
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2023;5;1;0,1;15;1,5
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2023;5;7;;28;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2023;5;26;3,7142857142857144;113;16,142857142857142
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2023;5;88;2,3783783783783785;969;26,18918918918919
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2023;5;59;;658;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2023;5;6;0,02666666666666667;161;0,7155555555555555
MOV;UTI - ADULTO;2023;5;115;3,8333333333333335;2345;78,16666666666667
MOV;UTI - NEONATAL;2023;5;179;11,1875;542;33,875
MOV;ALOJAMENTO CONJUNTO;2023;6;38;0,7307692307692307;912;17,53846153846154
MOV;CLINICA CIRÚRGICA;2023;6;79;1,7954545454545454;857;19,477272727272727
MOV;MOV - LOCAL NASCIMENTO - RN;2023;6;3;;58;
MOV;PRÉ-PARTO;2023;6;16;0,1103448275862069;804;5,544827586206897
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2023;6;0;0,0;9;0,1323529411764706
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2023;6;1;0,043478260869565216;21;0,9130434782608695
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2023;6;7;;21;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2023;6;32;3,5555555555555554;204;22,666666666666668
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2023;6;54;1,542857142857143;847;24,2
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2023;6;62;;651;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2023;6;2;0,009900990099009901;156;0,7722772277227723
MOV;UTI - ADULTO;2023;6;101;3,607142857142857;2011;71,82142857142857
MOV;UTI - NEONATAL;2023;6;156;14,181818181818182;596;54,18181818181818
MOV;ALOJAMENTO CONJUNTO;2023;7;20;0,3508771929824561;748;13,12280701754386
MOV;CLINICA CIRÚRGICA;2023;7;82;2,9285714285714284;555;19,821428571428573
MOV;MOV - LOCAL NASCIMENTO - RN;2023;7;3;;48;
MOV;PRÉ-PARTO;2023;7;13;0,13541666666666666;478;4,979166666666667
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2023;7;0;0,0;5;0,11363636363636363
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2023;7;0;0,0;28;1,3333333333333333
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2023;7;4;;35;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2023;7;38;4,222222222222222;212;23,555555555555557
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2023;7;55;1,71875;640;20,0
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2023;7;58;;757;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2023;7;2;0,00904977375565611;137;0,6199095022624435
MOV;UTI - ADULTO;2023;7;116;3,2222222222222223;2316;64,33333333333333
MOV;UTI - NEONATAL;2023;7;174;15,818181818181818;799;72,63636363636364
MOV;ALOJAMENTO CONJUNTO;2023;8;66;0,9166666666666666;877;12,180555555555555
MOV;CLINICA CIRÚRGICA;2023;8;103;3,433333333333333;738;24,6
MOV;MOV - LOCAL NASCIMENTO - RN;2023;8;2;;77;
MOV;PRÉ-PARTO;2023;8;12;0,11320754716981132;836;7,886792452830188
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2023;8;0;0,0;7;0,15555555555555556
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2023;8;1;0,125;14;1,75
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2023;8;3;;16;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2023;8;31;5,166666666666667;272;45,333333333333336
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2023;8;76;1,6888888888888889;849;18,866666666666667
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2023;8;61;;1312;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2023;8;3;0,011363636363636364;254;0,9621212121212122
MOV;UTI - ADULTO;2023;8;161;6,1923076923076925;3351;128,8846153846154
MOV;UTI - NEONATAL;2023;8;127;7,470588235294118;721;42,411764705882355
MOV;ALOJAMENTO CONJUNTO;2023;9;49;0,7;836;11,942857142857143
MOV;CLINICA CIRÚRGICA;2023;9;95;2,638888888888889;612;17,0
MOV;MOV - LOCAL NASCIMENTO - RN;2023;9;3;;50;
MOV;PRÉ-PARTO;2023;9;17;0,2361111111111111;434;6,027777777777778
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2023;9;0;0,0;6;0,15789473684210525
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2023;9;2;;7;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2023;9;31;2,8181818181818183;124;11,272727272727273
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2023;9;97;1,7321428571428572;771;13,767857142857142
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2023;9;77;;1210;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2023;9;1;0,004166666666666667;260;1,0833333333333333
MOV;UTI - ADULTO;2023;9;119;3,966666666666667;3086;102,86666666666666
MOV;UTI - NEONATAL;2023;9;109;7,266666666666667;589;39,266666666666666
MOV;ALOJAMENTO CONJUNTO;2023;10;56;0,8484848484848485;810;12,272727272727273
MOV;CLINICA CIRÚRGICA;2023;10;136;2,893617021276596;549;11,680851063829786
MOV;MOV - LOCAL NASCIMENTO - RN;2023;10;5;;53;
MOV;PRÉ-PARTO;2023;10;9;0,1111111111111111;452;5,580246913580247
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2023;10;0;0,0;2;0,03508771929824561
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2023;10;0;0,0;10;1,25
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2023;10;5;;56;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2023;10;38;6,333333333333333;246;41,0
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2023;10;56;1,0769230769230769;594;11,423076923076923
